expenditure_date,payee_name,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
7/25/22,VistaPrint,100 Hayden Avenue  Lexington  Massachusetts 20421,Business/Group/Organization,31.92,Weech  Natalie 4 US,Media,Book/Brochure Advertising,NA,Credit Card/Visa,NA,Electoral,palm cards,NA
8/11/22,Squarespace  Inc.,225 Varick Street  12th floor  New York  New York 10014,Business/Group/Organization,32.86,Weech  Natalie 4 US,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,website,NA
8/5/22,Mailchimp,675 Ponce De Leon Ave   Atlanta  Georgia 3030,Business/Group/Organization,159,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
7/15/22,DS Political,1133 15th St NW   Washington  District Of Columbia 20005,Business/Group/Organization,1500,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
7/13/22,NGP VAN,655 15th St NW  Washington  District Of Columbia 20005,Business/Group/Organization,126.83,Endow  Logan Friends of,Media,Phones / Robo calls,NA,Debit Card,NA,Electoral,NA,NA
7/5/22,Mailchimp,675 Ponce De Leon Ave NE  Atlanta  Georgia 30308,Business/Group/Organization,159,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
9/15/22,Wavelength Media  LLC,2607 MONROE ST NE   WASHINGTON  20018,Business/Group/Organization,80900,Marylanders for Freedom and Opportunity in 2022,Media,TV,NA,EFT,NA,Electoral,NA,NA
2/3/22,Google Service Apps,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,29.33,Lewis  Jazz Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
3/2/22,Google Service Apps,1600 Amphitheatre Pkwy  Mountain View  California 94043,Business/Group/Organization,31.8,Lewis  Jazz Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
3/3/22,MVAR Media LLC,1421 Prince Street  Suite 320  Alexandria  Virginia 22314,Business/Group/Organization,16000,Lewis  Jazz Friends of,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
7/6/22,Canal Partners Media,900 Circle 75 Parkway Suite 1650  Atlanta  Georgia 30339,Business/Group/Organization,194550,Riemer  Hans Grassroots Supporters of,Media,TV,NA,Debit Card,NA,Electoral,tv ads,NA
7/8/22,Switchboard Public Benefit Corp,PO Box 33485  Washington  District Of Columbia 20033,Business/Group/Organization,1290.2,Riemer  Hans Grassroots Supporters of,Media,Consulting Fees - Media,NA,Debit Card,NA,Electoral,calls,NA
7/8/22,Stronger Than Communications,7314 Trescott Ave  Takoma Park  Maryland 20912,Business/Group/Organization,49999,Riemer  Hans Grassroots Supporters of,Media,Online Advertising,NA,Debit Card,NA,Electoral,media buy,NA
7/8/22,Stronger Than Communications,7314 Trescott Ave  Takoma Park  Maryland 20912,Business/Group/Organization,9001,Riemer  Hans Grassroots Supporters of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,media buy,NA
7/8/22,Stronger Than Communications,7314 Trescott Ave  Takoma Park  Maryland 20912,Business/Group/Organization,15500,Riemer  Hans Grassroots Supporters of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,media buy,NA
7/20/22,Stronger Than Communications,7314 Trescott Ave  Takoma Park  Maryland 20912,Business/Group/Organization,2000,Riemer  Hans Grassroots Supporters of,Media,Online Advertising,NA,Electronic Check,NA,Electoral,media buy,NA
7/19/21,Wix,500 Terry A Francois Blvd  Fl 6  San Francisco  California 94158,Business/Group/Organization,13.95,Lewis  Jazz Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
7/19/21,Wix,500 Terry A Francois Blvd  Fl 6  San Francisco  California 94158,Business/Group/Organization,108,Lewis  Jazz Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
11/15/21,Heart Led Digital,134 S Cypress Ave  Columbus  Ohio 43222,Business/Group/Organization,800,Lewis  Jazz Friends of,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
2/1/21,Henry Snurr,657 Denton Dr N  Westminster  Maryland 21157-6008,Individual,100,Lewis  Jazz Friends of,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
8/31/21,Bluehost,10 Corporate Drive  Suite #300  Burlington  Massachusetts 01803,Business/Group/Organization,119.88,Lewis  Jazz Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
6/28/22,WXCY-FM,707 Revolution Street  Havre de Grace  Maryland 21078,Business/Group/Organization,1500,Gividen  Donald Committee to Elect,Media,Radio,NA,Check,NA,Electoral,radio ad 7-4 to 7-14,NA
4/25/22,Montgomery County Branch NAACP,PO Box 2165  Rockville  Maryland 20847,Non-Profit Organization,125,Riemer  Hans Grassroots Supporters of,Media,Book/Brochure Advertising,NA,Check,NA,Electoral,advertisement in 2022 NAACP Freedom Fund Souvenir,NA
9/9/22,IndieTech Solutions  Inc.,1301 K Street NW Suite 300 W  Washington  District Of Columbia 20005,Business/Group/Organization,500,Casa in Action PAC,Media,Media - Website Development,WESTLEY MOORE - SUPPORT,Debit Card,NA,Electoral,NA,NA
9/9/22,IndieTech Solutions  Inc.,1301 K Street NW Suite 300 W  Washington  District Of Columbia 20005,Business/Group/Organization,500,Casa in Action PAC,Media,Media - Website Development,STEUART PITTMAN - SUPPORT,Debit Card,NA,Electoral,NA,NA
9/9/22,IndieTech Solutions  Inc.,1301 K Street NW Suite 300 W  Washington  District Of Columbia 20005,Business/Group/Organization,500,Casa in Action PAC,Media,Media - Website Development,ANTHONY BROWN - SUPPORT,Debit Card,NA,Electoral,NA,NA
9/9/22,IndieTech Solutions  Inc.,1301 K Street NW Suite 300 W  Washington  District Of Columbia 20005,Business/Group/Organization,500,Casa in Action PAC,Media,Media - Website Development,BROOKE LIERMAN - SUPPORT,Debit Card,NA,Electoral,NA,NA
10/26/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,6.36,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
10/27/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,16.96,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/12/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,20,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/26/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,6.36,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/29/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,16.96,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
12/27/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,6.36,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
12/27/21,Squarespace,8 Clarkson St  New York  New York 10014,Business/Group/Organization,16.96,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
6/14/21,Third Degree,2733 E. Elm St.  Phoenix  Arizona 85016,Business/Group/Organization,500,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
9/22/21,Third Degree,2733 E. Elm St.  Phoenix  Arizona 85016,Business/Group/Organization,934,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
5/31/22,Bonjoro,54 Chandos St  St Leonards  AUSTRALIA,Business/Group/Organization,542.88,Novotny  Reid J. Elect,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
1/24/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
3/9/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
3/22/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
3/24/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,5.7,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
1/18/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
4/21/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
4/25/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
5/24/22,Facebook,Hacker Way  Menlo Park  California 94025,Business/Group/Organization,39.29,Novotny  Reid J. Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
7/25/22,Mobile Broadcast,1 S Market St  Boston  Massachusetts 02109,Business/Group/Organization,400,Novotny  Reid J. Elect,Media,Phones / Robo calls,NA,EFT,NA,Electoral,NA,NA
2/25/22,Bob Davidson,718 s 49th St  Philadelphia  Pennsylvania 19143,Business/Group/Organization,6871.84,Riemer  Hans Grassroots Supporters of,Media,Videos,NA,Check,NA,Electoral,launch video,NA
9/9/22,Sam Brooks Photography,22137 Creekview Drive  Laytonsville  Maryland 20882,Business/Group/Organization,300,Wikner  Ben for County Council D7,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
7/6/22,Facebook,1 Hacker Way  Menlo Park  California 94025-1456,Business/Group/Organization,169.91,Dove  John C. Friends for Jr.,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook Ads,NA
8/8/22,Facebook,1 Hacker Way  Menlo Park  California 94025-1456,Business/Group/Organization,166.2,Dove  John C. Friends for Jr.,Media,Online Advertising,NA,Debit Card,NA,Electoral,Social Media Advertising,NA
5/26/22,"Stones"" Phones",41-750 Rancho Las Palmas Dr  Suite E-3  Rancho Mirage  California 92270,Business/Group/Organization,4771.41,Democratic Senate Caucus Committee  Maryland,Media,Phones / Robo calls,NA,EFT,Lam,Clarence Friends of,Administrative,NA
5/26/22,"Stones"" Phones",41-750 Rancho Las Palmas Dr  Suite E-3  Rancho Mirage  California 92270,Business/Group/Organization,4794.9,Democratic Senate Caucus Committee  Maryland,Media,Phones / Robo calls,NA,EFT,Jackson,Michael A.,Friends of,NA
7/18/22,Meta Platforms  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Rutledge  Robin C. Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
7/19/22,Meta Platforms  Inc,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Rutledge  Robin C. Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
8/12/22,Meta Platforms  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,58.74,Rutledge  Robin C. Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,Facebook Advertising,NA
9/15/22,Collin Sullivan,7805 Grassy Garth  Elkridge  Maryland 21075,Individual,1000,Rigby  Christiana Neighbors for,Media,Consulting Fees - General,NA,EFT,NA,Electoral,NA,NA
9/18/22,Rev,1717 W 6th St  Suite 310  Austin  Texas 78703,Business/Group/Organization,1.5,Rigby  Christiana Neighbors for,Media,Videos,NA,Debit Card,NA,Electoral,NA,NA
9/20/22,Meta Platforms  Inc.,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Rigby  Christiana Neighbors for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
9/21/22,Meta Platforms  Inc.,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Rigby  Christiana Neighbors for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
9/21/22,Meta Platforms  Inc.,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Rigby  Christiana Neighbors for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
6/21/22,Meta,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,12,Beachley  Victoria Vote,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
3/12/21,NationBuilder,448 S. Hill St. #200  Los Angeles  California 90013,Business/Group/Organization,59,Morales  Maricé Friends of,Media,Media - Website Development,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
11/14/21,GoDaddy.com LLC,14455 N. Hayden Road  Suite 219  Scottsdale  Arizona 85260,Business/Group/Organization,44.52,Reznik  Kirill Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/15/21,Mojo Web Solutions,8100 Ft. Smallwood Road  Baltimore  Maryland 21226,Business/Group/Organization,2800,Kipke  Nic Friends of,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
11/26/21,Isaac Simonaire,360 Gatewater Court  Unite 301  Glen Burnie  Maryland 21061,Individual,1000,Kipke  Nic Friends of,Media,Videos,NA,Check,NA,Electoral,NA,NA
9/4/21,Google,1600 Amphiteatre Parkway  Mountain View  California 94043,Business/Group/Organization,73.48,Tobin  Joanna Bache Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
1/17/21,TECH BY TRENT,PO Box 1395  MADISON  Virginia 22727,Business/Group/Organization,30,MacDonald  Stacie for Anne Arundel County,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
9/7/21,Facebook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,175,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
3/22/21,Campaign Partner,PO Box 118  Still River  Massachusetts 01467,Business/Group/Organization,49,Davis  Debra Citizens for,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
2/1/21,NGP,1445 New York Ave. NW #200  Washington  District Of Columbia 20005,Business/Group/Organization,250,Harrison  Andrea Friends Of,Media,Media - Website Development,NA,Electronic Check,NA,Electoral,NA,NA
2/9/21,Verizon Wireless,PO Box 25505  Lehigh Valley  Pennsylvania 18002-5505,Business/Group/Organization,189.54,Harrison  Andrea Friends Of,Media,Phones / Robo calls,NA,Electronic Check,NA,Electoral,NA,NA
9/13/21,Facebook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
11/10/21,Bais Yaakov,6300 Smith Ave  Baltimore  Maryland 21209,Business/Group/Organization,200,Schleifer  Yitzchok Vote,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
4/29/22,Constant Contact,1601 Trapelo Raod  Walthan  Massachusetts 02451,Business/Group/Organization,74.2,Reilly  Ed Friends Of Big,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
3/31/22,A&C Media Corp,P.O. Box 86604  Montgomery Village  Maryland 20886,Business/Group/Organization,200,Yang  Julie Friends of,Media,Newspaper,NA,Check,NA,Electoral,NA,NA
9/17/21,Facebook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,899.87,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
9/16/21,Facebook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
9/15/21,Facebook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,900,Franchot  Peter Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
3/1/21,Verizon Wireless,PO Box 25505  Lehigh Valley  Pennsylvania 18002-5505,Business/Group/Organization,2.99,Harrison  Andrea Friends Of,Media,Phones / Robo calls,NA,Electronic Check,NA,Electoral,NA,NA
3/1/21,Verizon Wireless,PO Box 25505  Lehigh Valley  Pennsylvania 18002-5505,Business/Group/Organization,9.99,Harrison  Andrea Friends Of,Media,Phones / Robo calls,NA,Electronic Check,NA,Electoral,NA,NA
10/5/21,Datazapp,555 West Granada Blvd Unit G6  Ormond Beach  Florida 32174,Business/Group/Organization,320.04,Smith  Noel Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
1/15/22,Square Inc,1455 Market St  San Fransisco  California 94103,Business/Group/Organization,30.74,Washington  Mary People Uniting to Elect,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
12/2/21,NICHOLAUS RYAN  KIPKE,311 Eagle Hill Rd  Pasadena  Maryland 21122,Self (Candidate),25.44,Kipke  Nic Friends of,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
10/4/21,Google,1600 Amphiteatre Parkway  Mountain View  California 94043,Business/Group/Organization,85.82,Tobin  Joanna Bache Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
10/24/18,Great American Media Inc.,3050 K Street NW  Suite 100  Washington  District Of Columbia 20007,Business/Group/Organization,333000,Democratic Action,Media,TV,BENJAMIN JEALOUS - SUPPORT,Wire Transfer,NA,Electoral,LAWRENCE HOGAN - OPPOSE,NA
4/12/21,NationBuilder,448 S. Hill St. #200  Los Angeles  California 90013,Business/Group/Organization,59,Morales  Maricé Friends of,Media,Media - Website Development,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
5/25/21,MH Digital LLC,110 N Washington St  Rockville  Maryland 20850,Business/Group/Organization,2895,Morales  Maricé Friends of,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
12/14/21,GoDaddy.com LLC,14455 N. Hayden Road  Suite 219  Scottsdale  Arizona 85260,Business/Group/Organization,44.52,Reznik  Kirill Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
4/4/22,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,3,Yang  Julie Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
4/4/22,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,3,Yang  Julie Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
6/29/22,Facebook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,400,Hall  Steven for Sheriff,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
1/25/22,Logo Orbit,244 5th Ave  Suite 22  New York  New York 10001,Business/Group/Organization,149,James  Keenon Friends of,Media,Graphic Design,NA,Debit Card,NA,Electoral,NA,NA
12/8/21,NICHOLAUS RYAN  KIPKE,311 Eagle Hill Rd  Pasadena  Maryland 21122,Self (Candidate),119,Kipke  Nic Friends of,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
11/4/21,Google,1600 Amphiteatre Parkway  Mountain View  California 94043,Business/Group/Organization,51.85,Tobin  Joanna Bache Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
12/9/21,Sendblaster Pro,4411 Morena Blvd  San Diego  Maryland 92117,Business/Group/Organization,148,Smith  Noel Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
1/7/22,Eaton Creative Group  Inc.,PO Box 888  Reisterstown  Maryland 21136,Business/Group/Organization,2000,Lierman  Brooke for Maryland,Media,Videos,NA,EFT,NA,Electoral,NA,NA
6/3/21,McKenna Media,3000 Chestnut Avenue  Suite 101  Baltimore  Maryland 21211,Business/Group/Organization,1000,Lierman  Brooke for Maryland,Media,Videos,NA,EFT,NA,Electoral,NA,NA
5/3/21,NGP VAN,1445 New York Ave NW  Ste 200  Washington  District Of Columbia 20005,Business/Group/Organization,260.35,Attar  Dalya for Baltimore,Media,Media - Website Development,NA,Check,NA,Electoral,NGP fees,NA
3/1/21,NGP,1445 New York Ave. NW #200  Washington  District Of Columbia 20005,Business/Group/Organization,250,Harrison  Andrea Friends Of,Media,Media - Website Development,NA,Electronic Check,NA,Electoral,NA,NA
4/16/22,ADPRO,11550 DEADWOOD DRIVE  1  LUSBY  Maryland 20657,Business/Group/Organization,1275,Fleenor  Todd for Sheriff,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
