Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Reporting Period,Lobbyist Compensation,Staff Expenses,Office Expenses,Research Expenses,Communications,Witness Fees or Expenses,Other Operating Expenses,Sponsored Event Expenses,Tickets to Events Expenses,Meal & Bev at Meetings,Meal & Bev for Speaking,Meal & Bev for Officials,Gift expenses,Total Expenses
A019300,"Sanchez, Delora",Cornerstone Government Affairs,Maryland National Capital Park and Planning Commission,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A019294,"Sanchez, Delora",Cornerstone Government Affairs,Owner-Operator Independent Drivers Association,05/01/22-10/31/22,"$14,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,500.00"
A019524,"Sanchez, Delora",Cornerstone Government Affairs,"Prince George's County, Maryland",05/01/22-10/31/22,"$16,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,100.00"
A019282,"Sanchez, Delora",Cornerstone Government Affairs,"Kathe P Hospitality, Inc",05/01/22-10/31/22,"$9,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,000.00"
A019278,"Sanchez, Delora",Cornerstone Government Affairs,Maryland Auto Insurance,05/01/22-10/31/22,"$4,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,800.00"
A019288,"Sanchez, Delora",Cornerstone Government Affairs,Sysco Corporation,05/01/22-10/31/22,"$12,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,400.00"
A020053,"Sanchez, Delora",Cornerstone Government Affairs,"Mechanical Contractors Association of Maryland, Inc.",01/10/22-04/30/22,"$12,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$515.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,315.00"
A019520,"Sanchez, Delora",Cornerstone Government Affairs,"CMI General Contractors, Inc.",05/01/22-10/31/22,"$9,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,600.00"
A019313,"Sanchez, Delora",Cornerstone Government Affairs,Delaware-Maryland Agribusiness Association,11/01/21-04/30/22,"$4,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,600.00"
A019275,"Sanchez, Delora",Cornerstone Government Affairs,"Clark Construction Group, LLC",11/01/21-04/30/22,"$13,770.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,770.00"
A019345,"Sanchez, Delora",Cornerstone Government Affairs,"NRG Energy, Inc.",11/01/21-04/30/22,"$20,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$103.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,503.00"
A019289,"Sanchez, Delora",Cornerstone Government Affairs,St. Mary's College of Maryland Foundation,11/01/21-04/30/22,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
A019523,"Sanchez, Delora",Cornerstone Government Affairs,"Prince George's County, Maryland",12/08/21-04/30/22,"$19,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$618.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,818.00"
A019292,"Sanchez, Delora",Cornerstone Government Affairs,Alliance of Health Care Sharing Ministries,05/01/22-06/29/22,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
A019268,"Sanchez, Delora",Cornerstone Government Affairs,Palo Alto Networks,05/01/22-10/31/22,"$9,475.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,475.00"
A019322,"Sanchez, Delora",Cornerstone Government Affairs,Patriot Point LLC,05/01/22-10/31/22,"$7,000.01",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.01"
A019330,"Sanchez, Delora",Cornerstone Government Affairs,"Choptank Electric Cooperative, Inc.",05/01/22-10/31/22,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
A019304,"Sanchez, Delora",Cornerstone Government Affairs,"AstraZeneca Pharmaceuticals, LP",05/01/22-10/31/22,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
A019320,"Sanchez, Delora",Cornerstone Government Affairs,"UMUC Ventures, Inc.",05/01/22-10/31/22,"$36,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$36,000.00"
A019332,"Sanchez, Delora",Cornerstone Government Affairs,Johns Hopkins,05/01/22-10/31/22,"$17,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,600.00"
A021228,"Sanchez, Delora",Cornerstone Government Affairs,"Elevance Health, and its Affiliates",07/14/22-10/31/22,"$10,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,500.00"
A019312,"Sanchez, Delora",Cornerstone Government Affairs,Baltimore Orioles,05/01/22-10/31/22,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
A019311,"Sanchez, Delora",Cornerstone Government Affairs,Baltimore Orioles,11/01/21-04/30/22,"$14,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,000.00"
A019325,"Sanchez, Delora",Cornerstone Government Affairs,Golden Entertainment,11/01/21-04/30/22,"$19,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,200.00"
A019519,"Sanchez, Delora",Cornerstone Government Affairs,"CMI General Contractors, Inc.",12/08/21-04/30/22,"$8,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,100.00"
A019273,"Sanchez, Delora",Cornerstone Government Affairs,"Deloitte Consulting, LLP",11/01/21-04/30/22,"$19,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,200.00"
A019283,"Sanchez, Delora",Cornerstone Government Affairs,Domtar Corporation,11/01/21-04/30/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
A019321,"Sanchez, Delora",Cornerstone Government Affairs,Patriot Point LLC,11/01/21-04/30/22,"$7,000.01",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.01"
A019327,"Sanchez, Delora",Cornerstone Government Affairs,"ForwardGro, Inc.",11/01/21-04/30/22,"$9,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,600.00"
A019333,"Sanchez, Delora",Cornerstone Government Affairs,Johnson & Johnson,11/01/21-04/30/22,"$8,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,800.00"
A019301,"Sanchez, Delora",Cornerstone Government Affairs,Capital One,11/01/21-04/30/22,"$16,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,800.00"
A020787,"Sanchez, Delora",Cornerstone Government Affairs,University of Maryland Medical System,02/23/22-04/30/22,"$14,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,000.00"
A019323,"Sanchez, Delora",Cornerstone Government Affairs,"Software AG Government Solutions, Inc.",11/01/21-04/30/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
A019319,"Sanchez, Delora",Cornerstone Government Affairs,"UMUC Ventures, Inc.",11/01/21-04/30/22,"$33,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,000.00"
A019287,"Sanchez, Delora",Cornerstone Government Affairs,Sysco Corporation,11/01/21-04/30/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
A018831,"Sanchez, Delora",Cornerstone Government Affairs,Manufacturers' Alliance of Maryland (MAM),11/01/21-04/30/22,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
A019291,"Sanchez, Delora",Cornerstone Government Affairs,Alliance of Health Care Sharing Ministries,11/01/21-04/30/22,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
A018832,"Sanchez, Delora",Cornerstone Government Affairs,Manufacturers' Alliance of Maryland (MAM),05/01/22-10/31/22,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
A019270,"Sanchez, Delora",Cornerstone Government Affairs,Maryland Troopers Association,05/01/22-10/31/22,"$7,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,200.00"
A019314,"Sanchez, Delora",Cornerstone Government Affairs,Delaware-Maryland Agribusiness Association,05/01/22-10/31/22,"$4,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,800.00"
A019316,"Sanchez, Delora",Cornerstone Government Affairs,Biotechnology Innovation Organization,05/01/22-10/31/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
A019298,"Sanchez, Delora",Cornerstone Government Affairs,Nutanix,05/01/22-10/31/22,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
A019344,"Sanchez, Delora",Cornerstone Government Affairs,American Petroleum Institute,05/01/22-10/31/22,"$16,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,800.00"
A019274,"Sanchez, Delora",Cornerstone Government Affairs,"Deloitte Consulting, LLP",05/01/22-10/31/22,"$19,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,200.00"
A019308,"Sanchez, Delora",Cornerstone Government Affairs,CropLife America,05/01/22-10/31/22,"$4,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,800.00"
A019334,"Sanchez, Delora",Cornerstone Government Affairs,Johnson & Johnson,05/01/22-10/31/22,"$8,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,800.00"
A019349,"Sanchez, Delora",Cornerstone Government Affairs,NCS Analytics,11/01/21-02/28/22,"$8,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,800.00"
A019281,"Sanchez, Delora",Cornerstone Government Affairs,"Kathe P Hospitality, Inc",11/01/21-04/30/22,"$9,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,000.00"
A019305,"Sanchez, Delora",Cornerstone Government Affairs,Historic St. Mary's City Commission Foundation,11/01/21-04/30/22,"$10,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,800.00"
A019315,"Sanchez, Delora",Cornerstone Government Affairs,Biotechnology Innovation Organization,11/01/21-04/30/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
A019307,"Sanchez, Delora",Cornerstone Government Affairs,CropLife America,11/01/21-04/30/22,"$4,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,800.00"
A019265,"Sanchez, Delora",Cornerstone Government Affairs,Service Coordination Inc.,11/01/21-04/30/22,"$14,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,400.00"
A019309,"Sanchez, Delora",Cornerstone Government Affairs,Maryland Hospital Association,11/01/21-04/30/22,"$31,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,500.00"
A019277,"Sanchez, Delora",Cornerstone Government Affairs,Maryland Auto Insurance,11/01/21-04/30/22,"$7,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,200.00"
A019347,"Sanchez, Delora",Cornerstone Government Affairs,Town of La Plata,11/01/21-04/30/22,"$15,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,600.00"
A019299,"Sanchez, Delora",Cornerstone Government Affairs,Maryland National Capital Park and Planning Commission,11/01/21-04/30/22,"$24,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,000.00"
A019279,"Sanchez, Delora",Cornerstone Government Affairs,Make-A-Wish Mid-Atlantic Inc.,11/01/21-04/30/22,"$7,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,200.00"
A019271,"Sanchez, Delora",Cornerstone Government Affairs,Maryland Farm Bureau,11/01/21-04/30/22,"$16,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,000.00"
A019297,"Sanchez, Delora",Cornerstone Government Affairs,Nutanix,11/01/21-04/30/22,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
A019331,"Sanchez, Delora",Cornerstone Government Affairs,Johns Hopkins,11/01/21-04/30/22,"$24,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,000.00"
A019284,"Sanchez, Delora",Cornerstone Government Affairs,Domtar Corporation,05/01/22-10/31/22,"$9,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,600.00"
A019340,"Sanchez, Delora",Cornerstone Government Affairs,Baltimore County Public Library Board of Trustees,05/01/22-10/31/22,"$9,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,600.00"
A019306,"Sanchez, Delora",Cornerstone Government Affairs,Historic St. Mary's City Commission Foundation,05/01/22-10/31/22,"$11,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,400.00"
A019324,"Sanchez, Delora",Cornerstone Government Affairs,"Software AG Government Solutions, Inc.",05/01/22-10/31/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
A019272,"Sanchez, Delora",Cornerstone Government Affairs,Maryland Farm Bureau,05/01/22-10/31/22,"$3,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,200.00"
A019338,"Sanchez, Delora",Cornerstone Government Affairs,Horizon Therapeutics,05/01/22-10/31/22,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,100.00"
A018495,"Sanders, Jalen",Rifkin Weiner Livingston LLC,Rifkin Weiner Livingston LLC,11/08/21-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A020254,"Satterfield, Christine",Office of Bruce Bereano,"One Call Concepts, Inc.",01/14/22-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A020255,"Satterfield, Christine",Office of Bruce Bereano,"One Call Concepts, Inc.",05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015115,"Saul Rinaldi, Kara","AnnDyl Policy Group, LLC",Association of Air Conditioning Professionals (AACP),11/01/21-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015116,"Saul Rinaldi, Kara","AnnDyl Policy Group, LLC",Association of Air Conditioning Professionals (AACP),05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015113,"Saul Rinaldi, Kara","AnnDyl Policy Group, LLC",Heating & Air Conditioning Contractors of Maryland,11/01/21-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015114,"Saul Rinaldi, Kara","AnnDyl Policy Group, LLC",Heating & Air Conditioning Contractors of Maryland,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A021005,"Scarr, Emily",Maryland PIRG Citizen Lobby,Maryland PIRG Citizen Lobby,03/21/22-04/30/22,"$3,700.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,700.00"
A021006,"Scarr, Emily",Maryland PIRG Citizen Lobby,Maryland PIRG Citizen Lobby,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015452,"Scattergood, Virginia",Northrop Grumman Corporation,Northrop Grumman Corporation,11/01/21-04/30/22,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
A015453,"Scattergood, Virginia",Northrop Grumman Corporation,Northrop Grumman Corporation,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015346,"Scharpf, Stephanie",Jai Medical Systems,Jai Medical Systems,11/01/21-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015102,"Schmerling, Josh",Zirkin and Schmerling Public Affairs,"Saiontz and Kirk, P.A.",05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015101,"Schmerling, Josh",Zirkin and Schmerling Public Affairs,"Saiontz and Kirk, P.A.",11/01/21-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A020067,"Schmidt-Perkins, Drusilla",NA,Maryland Pesticide Education Network,01/11/22-04/30/22,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
A020805,"Schmidt-Perkins, Drusilla",NA,Advocates For Herrings Bay,02/25/22-04/30/22,"$1,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00"
A020802,"Schmidt-Perkins, Drusilla",NA,Clean Water Action,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A021036,"Schmidt-Perkins, Drusilla",NA,Jeffery Horstman,05/01/22-07/23/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A019504,"Schmidt-Perkins, Drusilla",NA,Back River Precast,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A020801,"Schmidt-Perkins, Drusilla",NA,Clean Water Action,02/25/22-04/30/22,$500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
A019505,"Schmidt-Perkins, Drusilla",NA,Clean Air Task Force,12/06/21-04/30/22,"$58,311.50",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$58,311.50"
A019503,"Schmidt-Perkins, Drusilla",NA,Back River Precast,12/06/21-04/30/22,"$45,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$45,000.00"
A021035,"Schmidt-Perkins, Drusilla",NA,Jeffery Horstman,04/01/22-04/30/22,$550.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$550.00
A019506,"Schmidt-Perkins, Drusilla",NA,Clean Air Task Force,05/01/22-10/31/22,"$6,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,500.00"
A020068,"Schmidt-Perkins, Drusilla",NA,Maryland Pesticide Education Network,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A020806,"Schmidt-Perkins, Drusilla",NA,Advocates For Herrings Bay,05/01/22-10/31/22,"$1,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00"
A020620,"Schmitt, Katlyn",Center for Progressive Reform,Center for Progressive Reform,02/15/22-04/11/22,"$1,075.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,075.00"
A019536,"Schneiderman, Franz",Consumer Auto,Consumer Auto,12/03/21-04/30/22,"$13,500.00",$0.00,$50.00,$0.00,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$38,550.00"
A019537,"Schneiderman, Franz",Consumer Auto,Consumer Auto,05/01/22-10/31/22,"$16,125.00",$0.00,$485.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,610.00"
A018489,"Schumitz, Kali",Maryland Center on Economic Policy,Maryland Center on Economic Policy,11/09/21-04/30/22,"$2,659.74",$21.02,$625.73,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,306.49"
A018490,"Schumitz, Kali",Maryland Center on Economic Policy,Maryland Center on Economic Policy,05/01/22-10/31/22,$725.05,$0.00,$0.00,$0.00,$50.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$775.05
A015019,"Schwartz, Metz, & Wise, P.A.","Benson, Emily","Schwartz, Metz, & Wise, P.A.",05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A015018,"Schwartz, Metz, & Wise, P.A.","Benson, Emily","Schwartz, Metz, & Wise, P.A.",11/01/21-04/30/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A014058,"Scott, Charles",Washington Metropolitan Area Transit Authority,WMATA,05/01/22-10/31/22,"$7,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00"
A014057,"Scott, Charles",Washington Metropolitan Area Transit Authority,WMATA,11/01/21-04/30/22,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
A019574,"Serrano, Kony","CASA de Maryland, Inc.","CASA de Maryland, Inc.",05/01/22-10/31/22,$81.26,$0.00,$50.69,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$131.95
A019573,"Serrano, Kony","CASA de Maryland, Inc.","CASA de Maryland, Inc.",12/13/21-04/30/22,"$9,416.30",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,416.30"
A016108,Service Employees International Union,"Park, Saerom",Service Employees International Union,11/01/21-04/30/22,$128.61,"$3,673.18",$0.00,$0.00,"$9,853.60",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,655.39"
A016109,Service Employees International Union,"Park, Saerom",Service Employees International Union,05/01/22-10/31/22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
A019529,"Sesker, Jacob","Harpswell Strategies, LLC",Federal Realty Investment Trust,12/08/21-04/05/22,"$2,500.00",$0.00,$0.00,"$2,500.00",$0.00,$0.00,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00"
A015344,"Seunarine, Jai ",Jai Medical Systems,Jai Medical Systems,11/01/21-04/30/22,"$3,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,000.00"
